cell,scenario,method,alpha,segment,mean,std,count
theta45,B,cur,0.1,post,0.06277333722241302,0.009748272446893875,50
theta45,B,cur,0.1,pre,0.06501724327065528,0.010239186154816159,50
theta45,B,cur,0.3,all,0.06792985024183777,0.007965483871744202,50
theta45,B,cur,0.3,post,0.06901895501175147,0.013323329144026544,50
theta45,B,cur,0.3,pre,0.07113062822143125,0.013484510234905454,50
theta45,B,cur,1.0,all,0.10160771132602471,0.024298273719333605,50
theta45,B,cur,1.0,post,0.10333737917618374,0.029886734676892145,50
theta45,B,cur,1.0,pre,0.10634487234761894,0.029351866614876005,50
theta45,B,cur,3.0,all,0.1504622960461015,0.04128589015288387,50
theta45,B,cur,3.0,post,0.15298418764643268,0.04909279629537662,50
theta45,B,cur,3.0,pre,0.15750066712209476,0.047843602133893916,50
theta45,B,cur,10.0,all,0.191699886106935,0.05453300911807909,50
theta45,B,cur,10.0,post,0.19483435549937356,0.06431701426237517,50
theta45,B,cur,10.0,pre,0.2007004269224037,0.06232739591801226,50
theta45,B,cur,30.0,all,0.21164910003523751,0.06096238452408056,50
theta45,B,cur,30.0,post,0.21499870413839228,0.07172453191379181,50
theta45,B,cur,30.0,pre,0.22168200912519725,0.06926988780495483,50
theta45,B,cur,100.0,all,0.22157368837772204,0.06410743399848332,50
theta45,B,cur,100.0,post,0.2249677032711935,0.07552456335750714,50
theta45,B,cur,100.0,pre,0.23218598928161213,0.07253199562611241,50
theta45,B,hist,0.0,all,0.0635958701812493,0.002011130418972327,50
theta45,B,hist,0.0,post,0.06429938912443006,0.00993477758187018,50
theta45,B,hist,0.0,pre,0.06689004209682395,0.010357653502664096,50
theta45,B,hist,0.01,all,0.06325428815958045,0.001990957042465017,50
theta45,B,hist,0.01,post,0.06392121750313662,0.009860348253174934,50
theta45,B,hist,0.01,pre,0.06655803032413542,0.010259631573294266,50
theta45,B,hist,0.03,all,0.06302684117856365,0.001995740945883756,50
theta45,B,hist,0.03,post,0.06333954326724374,0.00974408785850686,50
theta45,B,hist,0.03,pre,0.06664684672853334,0.010013343660053433,50
theta45,B,hist,0.1,all,0.06619548188710936,0.0029579093058192743,50
theta45,B,hist,0.1,post,0.06289541047563404,0.009728601081093337,50
theta45,B,hist,0.1,pre,0.07322822579795994,0.009117361999409488,50
theta45,B,hist,0.3,all,0.09079569465431414,0.010035480641054684,50
theta45,B,hist,0.3,post,0.06980864818231183,0.013297722985665714,50
theta45,B,hist,0.3,pre,0.11225217814512467,0.011500122156090037,50
theta45,B,hist,1.0,all,0.17077170562972854,0.025640525608437634,50
theta45,B,hist,1.0,post,0.10637389823652951,0.029527311014386035,50
theta45,B,hist,1.0,pre,0.22422374691230595,0.022152226931600683,50
theta45,B,hist,3.0,all,0.2671126137951819,0.04065411605803513,50
theta45,B,hist,3.0,post,0.1594733583793063,0.048059654578427445,50
theta45,B,hist,3.0,pre,0.3535741468396422,0.03052766033244888,50
theta45,B,hist,10.0,all,0.3478997998905291,0.05168858303889956,50
theta45,B,hist,10.0,post,0.210554564416619,0.06131536714479215,50
theta45,B,hist,10.0,pre,0.4588184746739372,0.0350767214986821,50
theta45,B,hist,30.0,all,0.39864034455394887,0.05509701631204407,50
theta45,B,hist,30.0,post,0.25543176100089665,0.06689762252746871,50
theta45,B,hist,30.0,pre,0.5181700957464871,0.035826082034844144,50
theta45,B,hist,100.0,all,0.4456529469697799,0.05737840400091863,50
theta45,B,hist,100.0,post,0.3097079875713864,0.07591140664717767,50
theta45,B,hist,100.0,pre,0.5650439363628802,0.038638959665564444,50
theta45,B,in,0.0,all,0.06359587018118977,0.0020111304189677714,50
theta45,B,in,0.0,post,0.06429938912441915,0.009934777581867206,50
theta45,B,in,0.0,pre,0.06689004209671343,0.010357653502661397,50
theta45,B,in,0.01,all,0.06325421391734615,0.0019908701636826764,50
theta45,B,in,0.01,post,0.06392089621054668,0.009860382043233985,50
theta45,B,in,0.01,pre,0.06655819819393324,0.010259533956542638,50
theta45,B,in,0.03,all,0.0630265075350382,0.001995367323954937,50
theta45,B,in,0.03,post,0.06333862052951814,0.009744183976942272,50
theta45,B,in,0.03,pre,0.06664706151259343,0.010013021081034272,50
theta45,B,in,0.1,all,0.0661917919873234,0.00295549541963782,50
theta45,B,in,0.1,post,0.0628918845179452,0.009728463818006775,50
theta45,B,in,0.1,pre,0.07322405825638675,0.009115144231292038,50
theta45,B,in,0.3,all,0.09075745806082548,0.010030680942706541,50
theta45,B,in,0.3,post,0.06978133903960665,0.013294964997988087,50
theta45,B,in,0.3,pre,0.11220306653398004,0.011485084842579494,50
theta45,B,in,1.0,all,0.1704998525077463,0.025656519219853593,50
theta45,B,in,1.0,post,0.10608688642041592,0.02957427505162581,50
theta45,B,in,1.0,pre,0.22391689158025507,0.022131459277495547,50
theta45,B,in,3.0,all,0.2659641376062802,0.04081172189657428,50
theta45,B,in,3.0,post,0.15783218766710513,0.04847996956679023,50
theta45,B,in,3.0,pre,0.3524639006210567,0.030567008318995833,50
theta45,B,in,10.0,all,0.34239666565335364,0.052751204337051175,50
theta45,B,in,10.0,post,0.20125944906966942,0.06352556009710797,50
theta45,B,in,10.0,pre,0.45427194311089153,0.03557736806974538,50
theta45,B,in,30.0,all,0.37870644983823326,0.058527435967709145,50
theta45,B,in,30.0,post,0.2221546967507117,0.07083391596820306,50
theta45,B,in,30.0,pre,0.5023811476522139,0.037496356794465634,50
theta45,B,in,100.0,all,0.3964087955366239,0.061525252524019684,50
theta45,B,in,100.0,post,0.23246750931466698,0.07457103944235549,50
theta45,B,in,100.0,pre,0.5257126300414557,0.038500343913769344,50
theta45,B,legs,0.0,all,0.06359587018124929,0.002011130418972337,50
theta45,B,legs,0.0,post,0.06429938912443003,0.009934777581870216,50
theta45,B,legs,0.0,pre,0.06689004209682396,0.010357653502664124,50
theta45,B,legs,0.01,all,0.06359587018124929,0.002011130418972337,50
theta45,B,legs,0.01,post,0.06429938912443003,0.009934777581870216,50
theta45,B,legs,0.01,pre,0.06689004209682396,0.010357653502664124,50
theta45,B,legs,0.03,all,0.06359587018124929,0.002011130418972337,50
theta45,B,legs,0.03,post,0.06429938912443003,0.009934777581870216,50
theta45,B,legs,0.03,pre,0.06689004209682396,0.010357653502664124,50
theta45,B,legs,0.1,all,0.06359587018124929,0.002011130418972337,50
theta45,B,legs,0.1,post,0.06429938912443003,0.009934777581870216,50
theta45,B,legs,0.1,pre,0.06689004209682396,0.010357653502664124,50
theta45,B,legs,0.3,all,0.06359587018124929,0.002011130418972337,50
theta45,B,legs,0.3,post,0.06429938912443003,0.009934777581870216,50
theta45,B,legs,0.3,pre,0.06689004209682396,0.010357653502664124,50
theta45,B,legs,1.0,all,0.06359587018124929,0.002011130418972337,50
theta45,B,legs,1.0,post,0.06429938912443003,0.009934777581870216,50
theta45,B,legs,1.0,pre,0.06689004209682396,0.010357653502664124,50
theta45,B,legs,3.0,all,0.06359587018124929,0.002011130418972337,50
theta45,B,legs,3.0,post,0.06429938912443003,0.009934777581870216,50
theta45,B,legs,3.0,pre,0.06689004209682396,0.010357653502664124,50
theta45,B,legs,10.0,all,0.06359587018124929,0.002011130418972337,50
theta45,B,legs,10.0,post,0.06429938912443003,0.009934777581870216,50
theta45,B,legs,10.0,pre,0.06689004209682396,0.010357653502664124,50
theta45,B,legs,30.0,all,0.06359587018124929,0.002011130418972337,50
theta45,B,legs,30.0,post,0.06429938912443003,0.009934777581870216,50
theta45,B,legs,30.0,pre,0.06689004209682396,0.010357653502664124,50
theta45,B,legs,100.0,all,0.06359587018124929,0.002011130418972337,50
theta45,B,legs,100.0,post,0.06429938912443003,0.009934777581870216,50
theta45,B,legs,100.0,pre,0.06689004209682396,0.010357653502664124,50
theta45,B,point,0.0,all,0.31626786915915395,0.00206978506651251,50
theta45,B,point,0.0,post,0.31898570576049795,0.04525824369965449,50
theta45,B,point,0.0,pre,0.3336252473851156,0.05293485952033284,50
theta45,B,point,0.01,all,0.3141986674434659,0.0020942755005727335,50
theta45,B,point,0.01,post,0.3168893168107511,0.04493907235902316,50
theta45,B,point,0.01,pre,0.3314494936148326,0.052586832450760186,50
theta45,B,point,0.03,all,0.3102624767905198,0.0021892631672060063,50
theta45,B,point,0.03,post,0.3128392435818109,0.044326635113034946,50
theta45,B,point,0.03,pre,0.32737015650397056,0.05189858463694505,50
theta45,B,point,0.1,all,0.2984032633522547,0.0027198801238904466,50
theta45,B,point,0.1,post,0.30002413361154984,0.04242541347060856,50
theta45,B,point,0.1,pre,0.3156635161366311,0.0495576691563008,50
theta45,B,point,0.3,all,0.27694205796652643,0.004557829672931175,50
theta45,B,point,0.3,post,0.27242659060044067,0.0385696200086947,50
theta45,B,point,0.3,pre,0.2985273646640392,0.04346024591830133,50
theta45,B,point,1.0,all,0.26553028034572784,0.016161419635540193,50
theta45,B,point,1.0,post,0.22858240591247178,0.03530995565166048,50
theta45,B,point,1.0,pre,0.3124865137597409,0.032386000727383644,50
theta45,B,point,3.0,all,0.30360772065284675,0.0355913067294938,50
theta45,B,point,3.0,post,0.20989684859096822,0.04582082444526353,50
theta45,B,point,3.0,pre,0.38891989415686623,0.03187673023189027,50
theta45,B,point,10.0,all,0.359400633951221,0.05007790876277887,50
theta45,B,point,10.0,post,0.21904940466322823,0.06174004040039933,50
theta45,B,point,10.0,pre,0.4741844231773939,0.03485745426832056,50
theta45,B,point,30.0,all,0.39074342848978993,0.056290878251049316,50
theta45,B,point,30.0,post,0.22999476438492933,0.06978228805718424,50
theta45,B,point,30.0,pre,0.5187217540831381,0.03594395154815312,50
theta45,B,point,100.0,all,0.4070446749054292,0.05927396081432659,50
theta45,B,point,100.0,post,0.23708404294686325,0.07370773861495829,50
theta45,B,point,100.0,pre,0.54118333921643,0.03651925504928086,50
theta45_snr0,A,cur,0.0,all,0.2089476622230635,0.008464794881257776,50
theta45_snr0,A,cur,0.0,post,0.21102648197247348,0.03407264587176278,50
theta45_snr0,A,cur,0.0,pre,0.22038230251934557,0.035933984227636606,50
theta45_snr0,A,cur,0.01,all,0.2077124851188591,0.008427498705698908,50
theta45_snr0,A,cur,0.01,post,0.2096667135187172,0.03381825581566933,50
theta45_snr0,A,cur,0.01,pre,0.21919524941705393,0.03577092156885612,50
theta45_snr0,A,cur,0.03,all,0.20544539399080716,0.008362600819197053,50
theta45_snr0,A,cur,0.03,post,0.20706495203413566,0.033332402976186754,50
theta45_snr0,A,cur,0.03,pre,0.21711769496130376,0.03543160912248632,50
theta45_snr0,A,cur,0.1,all,0.1994155560114727,0.008213273313121647,50
theta45_snr0,A,cur,0.1,post,0.19907718548833567,0.03185004585042485,50
theta45_snr0,A,cur,0.1,pre,0.21259373178119975,0.03412714660091857,50
theta45_snr0,A,cur,0.3,all,0.19386991540789872,0.008924817603928234,50
theta45_snr0,A,cur,0.3,post,0.18354625584962647,0.02915718182131803,50
theta45_snr0,A,cur,0.3,pre,0.21559630266500904,0.030309309421767728,50
theta45_snr0,A,cur,1.0,all,0.21957946129810943,0.021008631843179398,50
theta45_snr0,A,cur,1.0,post,0.16818161220743305,0.031029510507885397,50
theta45_snr0,A,cur,1.0,pre,0.2723785131472555,0.026658899690094794,50
theta45_snr0,A,cur,3.0,all,0.2861925845264548,0.03874426585316567,50
theta45_snr0,A,cur,3.0,post,0.17982676851943785,0.04669376332934244,50
theta45_snr0,A,cur,3.0,pre,0.37535030982472356,0.03019975307043304,50
theta45_snr0,A,cur,10.0,all,0.35246662675597085,0.05138703234512349,50
theta45_snr0,A,cur,10.0,post,0.20591171803864153,0.06261616318219024,50
theta45_snr0,A,cur,10.0,pre,0.468505265329993,0.032449689218988144,50
theta45_snr0,A,cur,30.0,all,0.3859088046902938,0.056703297135839506,50
theta45_snr0,A,cur,30.0,post,0.22188646765038153,0.07035995544708543,50
theta45_snr0,A,cur,30.0,pre,0.5141052324501174,0.03260545273439374,50
theta45_snr0,A,cur,100.0,all,0.4024541570370668,0.059074198638772814,50
theta45_snr0,A,cur,100.0,post,0.23056199261919613,0.07428379408096496,50
theta45_snr0,A,cur,100.0,pre,0.536316661991783,0.0322442915259831,50
theta45_snr0,A,hist,0.0,all,0.20894766222306355,0.008464794881257775,50
theta45_snr0,A,hist,0.0,post,0.21102648197247353,0.034072645871762744,50
theta45_snr0,A,hist,0.0,pre,0.22038230251934565,0.035933984227636565,50
theta45_snr0,A,hist,0.01,all,0.2076929969363784,0.008434431964375658,50
theta45_snr0,A,hist,0.01,post,0.2097726211014103,0.033861148470529755,50
theta45_snr0,A,hist,0.01,pre,0.2190482605293039,0.0357557212478525,50
theta45_snr0,A,hist,0.03,all,0.2052972120050469,0.00837888270265904,50
theta45_snr0,A,hist,0.03,post,0.20737866143440425,0.033458902937113344,50
theta45_snr0,A,hist,0.03,pre,0.21650066866851816,0.03541581671963819,50
theta45_snr0,A,hist,0.1,all,0.19798748668146907,0.00822892696135972,50
theta45_snr0,A,hist,0.1,post,0.20007763094548117,0.03224621032193086,50
theta45_snr0,A,hist,0.1,pre,0.20872524987185645,0.03438113761486028,50
theta45_snr0,A,hist,0.3,all,0.18406415475565638,0.008370583787570206,50
theta45_snr0,A,hist,0.3,post,0.1861954128892792,0.03012687123813517,50
theta45_snr0,A,hist,0.3,pre,0.19389595441527216,0.03248247088185332,50
theta45_snr0,A,hist,1.0,all,0.17176759276153036,0.01670181483018405,50
theta45_snr0,A,hist,1.0,post,0.1740973430401414,0.032218094033876224,50
theta45_snr0,A,hist,1.0,pre,0.18067676459456158,0.03384095893054055,50
theta45_snr0,A,hist,3.0,all,0.1858806186825285,0.03478582010333962,50
theta45_snr0,A,hist,3.0,post,0.18859395932830128,0.046423904200863626,50
theta45_snr0,A,hist,3.0,pre,0.19529104436093125,0.04698439221406432,50
theta45_snr0,A,hist,10.0,all,0.2188653540767284,0.048715992327552055,50
theta45_snr0,A,hist,10.0,post,0.22178049697939442,0.059926863641114235,50
theta45_snr0,A,hist,10.0,pre,0.22969009577863972,0.06031315339870722,50
theta45_snr0,A,hist,30.0,all,0.25865637412053927,0.054055144465636286,50
theta45_snr0,A,hist,30.0,post,0.260767625937094,0.06588895070808824,50
theta45_snr0,A,hist,30.0,pre,0.2712743772332323,0.06630960545731378,50
theta45_snr0,A,hist,100.0,all,0.31273749061679534,0.06227537955628299,50
theta45_snr0,A,hist,100.0,post,0.31271530280055493,0.07529769625927543,50
theta45_snr0,A,hist,100.0,pre,0.3279921054139413,0.07621895598966988,50
theta45_snr0,A,in,0.0,all,0.20894766222288602,0.00846479488124983,50
theta45_snr0,A,in,0.0,post,0.21102648197245671,0.03407264587175902,50
theta45_snr0,A,in,0.0,pre,0.2203823025189923,0.03593398422759,50
theta45_snr0,A,in,0.01,all,0.20769354594917352,0.008434371189424056,50
theta45_snr0,A,in,0.01,post,0.2097727816848071,0.03386143293541802,50
theta45_snr0,A,in,0.01,pre,0.21904945239579413,0.03575696169937229,50
theta45_snr0,A,in,0.03,all,0.2052988944193445,0.008378736695978453,50
theta45_snr0,A,in,0.03,post,0.20737917796965355,0.03345981944789298,50
theta45_snr0,A,in,0.03,pre,0.21650429402603766,0.03541961512884282,50
theta45_snr0,A,in,0.1,all,0.19799324801770218,0.008228544954735843,50
theta45_snr0,A,in,0.1,post,0.20007953545609716,0.032249837984766015,50
theta45_snr0,A,in,0.1,pre,0.2087375940675176,0.03439458699764354,50
theta45_snr0,A,in,0.3,all,0.18407800875573227,0.008366243793614619,50
theta45_snr0,A,in,0.3,post,0.18619853415353207,0.030140158255276654,50
theta45_snr0,A,in,0.3,pre,0.1939293605456328,0.032527267190487645,50
theta45_snr0,A,in,1.0,all,0.1717078083569112,0.016689652699264396,50
theta45_snr0,A,in,1.0,post,0.17401464540766817,0.03228022464290096,50
theta45_snr0,A,in,1.0,pre,0.18066721969187213,0.033991459957624655,50
theta45_snr0,A,in,3.0,all,0.18485557607171743,0.03499531146538889,50
theta45_snr0,A,in,3.0,post,0.1875516196540572,0.046834784614801,50
theta45_snr0,A,in,3.0,pre,0.19433044890295423,0.047426802241455714,50
theta45_snr0,A,in,10.0,all,0.21070239273089172,0.05046149074785668,50
theta45_snr0,A,in,10.0,post,0.2137668982944215,0.062113411197394885,50
theta45_snr0,A,in,10.0,pre,0.22140586199168732,0.06217051196077215,50
theta45_snr0,A,in,30.0,all,0.22632662476813323,0.05767738794464552,50
theta45_snr0,A,in,30.0,post,0.22951178446175421,0.06969802130947297,50
theta45_snr0,A,in,30.0,pre,0.2378457116494207,0.06935406988733592,50
theta45_snr0,A,in,100.0,all,0.23482446718533903,0.0611097450332382,50
theta45_snr0,A,in,100.0,post,0.23801753502778772,0.07357320061394307,50
theta45_snr0,A,in,100.0,pre,0.24684188090811648,0.07264852673306524,50
theta45_snr0,A,legs,0.0,all,0.2089476622230635,0.008464794881257792,50
theta45_snr0,A,legs,0.0,post,0.21102648197247348,0.034072645871762786,50
theta45_snr0,A,legs,0.0,pre,0.22038230251934557,0.035933984227636585,50
theta45_snr0,A,legs,0.01,all,0.2089476622230635,0.008464794881257792,50
theta45_snr0,A,legs,0.01,post,0.21102648197247348,0.034072645871762786,50
theta45_snr0,A,legs,0.01,pre,0.22038230251934557,0.035933984227636585,50
theta45_snr0,A,legs,0.03,all,0.2089476622230635,0.008464794881257792,50
theta45_snr0,A,legs,0.03,post,0.21102648197247348,0.034072645871762786,50
theta45_snr0,A,legs,0.03,pre,0.22038230251934557,0.035933984227636585,50
theta45_snr0,A,legs,0.1,all,0.2089476622230635,0.008464794881257792,50
theta45_snr0,A,legs,0.1,post,0.21102648197247348,0.034072645871762786,50
theta45_snr0,A,legs,0.1,pre,0.22038230251934557,0.035933984227636585,50
theta45_snr0,A,legs,0.3,all,0.2089476622230635,0.008464794881257792,50
theta45_snr0,A,legs,0.3,post,0.21102648197247348,0.034072645871762786,50
theta45_snr0,A,legs,0.3,pre,0.22038230251934557,0.035933984227636585,50
theta45_snr0,A,legs,1.0,all,0.2089476622230635,0.008464794881257792,50
theta45_snr0,A,legs,1.0,post,0.21102648197247348,0.034072645871762786,50
theta45_snr0,A,legs,1.0,pre,0.22038230251934557,0.035933984227636585,50
theta45_snr0,A,legs,3.0,all,0.2089476622230635,0.008464794881257792,50
theta45_snr0,A,legs,3.0,post,0.21102648197247348,0.034072645871762786,50
theta45_snr0,A,legs,3.0,pre,0.22038230251934557,0.035933984227636585,50
theta45_snr0,A,legs,10.0,all,0.2089476622230635,0.008464794881257792,50
theta45_snr0,A,legs,10.0,post,0.21102648197247348,0.034072645871762786,50
theta45_snr0,A,legs,10.0,pre,0.22038230251934557,0.035933984227636585,50
theta45_snr0,A,legs,30.0,all,0.2089476622230635,0.008464794881257792,50
theta45_snr0,A,legs,30.0,post,0.21102648197247348,0.034072645871762786,50
theta45_snr0,A,legs,30.0,pre,0.22038230251934557,0.035933984227636585,50
theta45_snr0,A,legs,100.0,all,0.2089476622230635,0.008464794881257792,50
theta45_snr0,A,legs,100.0,post,0.21102648197247348,0.034072645871762786,50
theta45_snr0,A,legs,100.0,pre,0.22038230251934557,0.035933984227636585,50
theta45_snr0,A,point,0.0,all,0.9997436959767977,0.005157379713540075,50
theta45_snr0,A,point,0.0,post,1.0081889079760458,0.14317976777877595,50
theta45_snr0,A,point,0.0,pre,1.055170103539694,0.17013697495429722,50
theta45_snr0,A,point,0.01,all,0.9931521477876566,0.005321979437414329,50
theta45_snr0,A,point,0.01,post,1.0015341316649156,0.14216728706768764,50
theta45_snr0,A,point,0.01,pre,1.0482163099331094,0.1690394814109925,50
theta45_snr0,A,point,0.03,all,0.9803335128252024,0.0058402469437431855,50
theta45_snr0,A,point,0.03,post,0.9885927294579419,0.14021087462424414,50
theta45_snr0,A,point,0.03,pre,1.0346931395056194,0.16691199452956382,50
theta45_snr0,A,point,0.1,all,0.9389524038233512,0.008450772504194948,50
theta45_snr0,A,point,0.1,post,0.9468172847369125,0.13400267872127558,50
theta45_snr0,A,point,0.1,pre,0.9910368181284633,0.1600986842603721,50
theta45_snr0,A,point,0.3,all,0.844069628592467,0.014895584679218539,50
theta45_snr0,A,point,0.3,post,0.8510456332711495,0.12030364509652876,50
